title,apple_title,price,apple_price,rating,apple_ratings,apple_reviews,description,discount
"Apple iPhone 15 Pro Max (Black Titanium, 256 GB)",Apple iPhone 15 Pro Max ,"₹1,25,999","1,25,999","1,841 Ratings & 111 Reviews","1,841 ",�111 ,"256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",6% off
"Apple iPhone SE 3rd Gen (Product (Red), 64 GB)",Apple iPhone SE 3rd Gen ,"₹47,600","47,600","1,407 Ratings & 138 Reviews","1,407 ",�138 ,"64 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA15 Bionic Chip, 6 Core Processor ProcessorBrand Warranty of 1 Year",N/A
"Apple iPhone XR (White, 128 GB) (Includes EarPods, Power Adapter)",Apple iPhone XR ,"₹52,900","52,900","1,00,904 Ratings & 8,489 Reviews","1,00,904 ","�8,489 ",128 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 CompatibleBrand Warranty of 1 Year,N/A
"Apple iPhone 7 Plus (Gold, 32 GB)",Apple iPhone 7 Plus ,"₹37,900","37,900","29,770 Ratings & 2,978 Reviews","29,770 ","�2,978 ",32 GB ROM13.94 cm (5.488 inch) Retina HD Display12MP + 12MP | 7MP Front CameraApple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processoriOS 13 CompatibleBrand Warranty of 1 Year,N/A
"Apple iPhone 6s Plus (Silver, 32 GB)",Apple iPhone 6s Plus ,"₹34,900","34,900","18,799 Ratings & 2,359 Reviews","18,799 ","�2,359 ",32 GB ROM13.97 cm (5.5 inch) Retina HD Display12MP Rear Camera | 5MP Front CameraApple A9 64-bit processor and Embedded M9 Motion Co-processorBrand Warranty of 1 Year,N/A
"Apple iPhone 14 (Purple, 256 GB)",Apple iPhone 14 ,"₹60,999","60,999","3,06,139 Ratings & 11,648 Reviews","3,06,139 ","�11,648 ","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12% off
"Apple iPhone 14 (Purple, 128 GB)",Apple iPhone 14 ,"₹50,999","50,999","3,06,139 Ratings & 11,648 Reviews","3,06,139 ","�11,648 ","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",14% off
"Apple iPhone 14 (Starlight, 128 GB)",Apple iPhone 14 ,"₹50,999","50,999","3,06,139 Ratings & 11,648 Reviews","3,06,139 ","�11,648 ","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",14% off
"Apple iPhone 14 (Blue, 256 GB)",Apple iPhone 14 ,"₹60,999","60,999","3,06,139 Ratings & 11,648 Reviews","3,06,139 ","�11,648 ","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12% off
"Apple iPhone 12 (White, 256 GB)",Apple iPhone 12 ,"₹64,900","64,900","2,11,525 Ratings & 13,924 Reviews","2,11,525 ","�13,924 ","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 13 Pro Max (Gold, 512 GB)",Apple iPhone 13 Pro Max ,"₹1,59,900","1,59,900","2,076 Ratings & 195 Reviews","2,076 ",�195 ,512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 15 Pro (Natural Titanium, 512 GB)",Apple iPhone 15 Pro ,"₹1,22,999","1,22,999","2,234 Ratings & 109 Reviews","2,234 ",�109 ,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12% off
"Apple iPhone 12 (White, 128 GB)",Apple iPhone 12 ,"₹54,900","54,900","2,11,525 Ratings & 13,924 Reviews","2,11,525 ","�13,924 ","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 12 mini (Blue, 64 GB)",Apple iPhone 12 mini ,"₹59,900","59,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","64 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 6s (Silver, 32 GB)",Apple iPhone 6s ,"₹29,990","29,990","92,975 Ratings & 9,180 Reviews","92,975 ","�9,180 ",32 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 5MP Front CameraApple A9 64-bit processor and M9 Motion Co-processorBrand Warranty of 1 Year,N/A
"Apple iPhone 15 (Blue, 128 GB)",Apple iPhone 15 ,"₹57,999","57,999","1,61,542 Ratings & 5,245 Reviews","1,61,542 ","�5,245 ","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",17% off
"Apple iPhone 11 (Green, 64 GB)",Apple iPhone 11 ,"₹19,999","19,999","2,05,533 Ratings & 11,431 Reviews","2,05,533 ","�11,431 ",64 GB ROM15.49 cm (6.1 inch) Liquid Retina HD Display12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty of 1 Year,54% off
"Apple iPhone 12 mini (White, 128 GB)",Apple iPhone 12 mini ,"₹64,900","64,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","128 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 15 Pro (Blue Titanium, 512 GB)",Apple iPhone 15 Pro ,"₹1,22,999","1,22,999","2,234 Ratings & 109 Reviews","2,234 ",�109 ,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12% off
"Apple iPhone 12 Pro Max (Gold, 256 GB)",Apple iPhone 12 Pro Max ,"₹1,29,900","1,29,900","1,272 Ratings & 101 Reviews","1,272 ",�101 ,"256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic Shield | Industry-leading IP68 Water ResistanceAll Screen OLED DisplayLiDAR Scanner for Improved AR Experiences, Night Mode PortraitsBrand Warranty for 1 Year",N/A
"Apple iPhone 15 Plus (Yellow, 256 GB)",Apple iPhone 15 Plus ,"₹75,999","75,999","25,237 Ratings & 1,307 Reviews","25,237 ","�1,307 ","256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",15% off
"Apple iPhone 15 Plus (Pink, 256 GB)",Apple iPhone 15 Plus ,"₹75,999","75,999","25,237 Ratings & 1,307 Reviews","25,237 ","�1,307 ","256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",15% off
"Apple iPhone 14 Plus (Blue, 128 GB)",Apple iPhone 14 Plus ,"₹60,999","60,999","83,090 Ratings & 4,658 Reviews","83,090 ","�4,658 ","128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12% off
"Apple iPhone 12 mini (Red, 64 GB)",Apple iPhone 12 mini ,"₹59,900","59,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","64 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 13 Pro (Alpine Green, 256 GB)",Apple iPhone 13 Pro ,"₹1,29,900","1,29,900","1,605 Ratings & 127 Reviews","1,605 ",�127 ,256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 12 mini (White, 64 GB)",Apple iPhone 12 mini ,"₹59,900","59,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","64 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 12 mini (Black, 128 GB)",Apple iPhone 12 mini ,"₹64,900","64,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","128 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 14 Plus (Yellow, 256 GB)",Apple iPhone 14 Plus ,"₹70,999","70,999","83,090 Ratings & 4,658 Reviews","83,090 ","�4,658 ","256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",11% off
"Apple iPhone 12 (Green, 64 GB)",Apple iPhone 12 ,"₹49,900","49,900","2,11,525 Ratings & 13,924 Reviews","2,11,525 ","�13,924 ","64 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 12 (Purple, 256 GB)",Apple iPhone 12 ,"₹64,900","64,900","2,11,525 Ratings & 13,924 Reviews","2,11,525 ","�13,924 ","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 12 mini (Blue, 128 GB)",Apple iPhone 12 mini ,"₹64,900","64,900","1,30,565 Ratings & 10,202 Reviews","1,30,565 ","�10,202 ","128 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",N/A
"Apple iPhone 6 (Space Grey, 16 GB)",Apple iPhone 6 ,"₹52,000","52,000","1,45,317 Ratings & 16,120 Reviews","1,45,317 ","�16,120 ",16 GB ROM11.94 cm (4.7 inch) Retina HD Display8MP Rear Camera | 1.2MP Front CameraApple A8 64-bit processor and M8 Motion Co-processor1 Year Manufacturer Warranty,N/A
"Apple iPhone 13 Pro (Graphite, 128 GB)",Apple iPhone 13 Pro ,"₹1,19,900","1,19,900","1,605 Ratings & 127 Reviews","1,605 ",�127 ,128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 15 Pro (White Titanium, 512 GB)",Apple iPhone 15 Pro ,"₹1,22,999","1,22,999","2,234 Ratings & 109 Reviews","2,234 ",�109 ,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12% off
"Apple iPhone 6 (Gold, 32 GB)",Apple iPhone 6 ,"₹30,780","30,780","1,45,317 Ratings & 16,120 Reviews","1,45,317 ","�16,120 ",32 GB ROM11.94 cm (4.7 inch) Retina HD Display8MP Rear Camera | 1.2MP Front CameraA8 Chip with 64-bit Architecture and M8 Motion Co-processorBrand Warranty of 1 Year,N/A
"Apple iPhone 5s (Space Grey, 16 GB)",Apple iPhone 5s ,"₹25,000","25,000","62,698 Ratings & 7,294 Reviews","62,698 ","�7,294 ",16 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraApple A7 64-bit processor and M7 Motion Co-processor1 Year Manufacturer Warranty,N/A
"Apple iPhone XR (Coral, 128 GB)",Apple iPhone XR ,"₹52,900","52,900","1,00,904 Ratings & 8,489 Reviews","1,00,904 ","�8,489 ","128 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessorWater and Dust Resistant (1 meter for Upto 30 minutes, IP67)Face ID for Secure AuthenticationFast-charge CapableBrand Warranty of 1 Year",N/A
"Apple iPhone 15 Plus (Yellow, 512 GB)",Apple iPhone 15 Plus ,"₹95,999","95,999","25,237 Ratings & 1,307 Reviews","25,237 ","�1,307 ","512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12% off
"Apple IPhone 4 (White, 8 GB)",Apple IPhone 4 ,"₹22,900","22,900","1,093 Ratings & 183 Reviews","1,093 ",�183 ,8 GB ROM8.89 cm (3.5 inch) NA Display5MP Rear Camera | 0.3MP Front Camera1 Year Manufacturer Warranty,N/A
"Apple iPhone 5s (Silver, 16 GB)",Apple iPhone 5s ,"₹25,000","25,000","62,698 Ratings & 7,294 Reviews","62,698 ","�7,294 ",16 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraApple A7 64-bit processor and M7 Motion Co-processor1 Year Manufacturer Warranty,N/A
"Apple iPhone 5C (Green, 16 GB)",Apple iPhone 5C ,"₹41,900","41,900","1,323 Ratings & 265 Reviews","1,323 ",�265 ,16 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraA6 Chip Processor1 Year Manufacturer Warranty,N/A
"Apple iPhone 5C (Blue, 16 GB)",Apple iPhone 5C ,"₹41,900","41,900","1,323 Ratings & 265 Reviews","1,323 ",�265 ,16 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraA6 Chip Processor1 Year Manufacturer Warranty,N/A
"Apple iPhone 5C (White, 32 GB)",Apple iPhone 5C ,"₹53,500","53,500","1,323 Ratings & 265 Reviews","1,323 ",�265 ,32 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraA6 Chip Processor1 Year Manufacturer Warranty,N/A
"Apple iPhone 14 Pro Max (Deep Purple, 128 GB)",Apple iPhone 14 Pro Max ,"₹1,34,900","1,34,900","2,399 Ratings & 170 Reviews","2,399 ",�170 ,"128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 16 Plus (Ultramarine, 128 GB)",Apple iPhone 16 Plus ,"₹89,900","89,900",272 Ratings & 23 Reviews,272 ,�23 ,"128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 5C (White, 8 GB)",Apple iPhone 5C ,"₹14,999","14,999","1,323 Ratings & 265 Reviews","1,323 ",�265 ,8 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraA6 Chip Processor1 Year Manufacturer Warranty,60% off
"Apple iPhone 5C (Blue, 8 GB)",Apple iPhone 5C ,"₹14,999","14,999","1,323 Ratings & 265 Reviews","1,323 ",�265 ,8 GB ROM10.16 cm (4 inch) Retina Display8MP Rear Camera | 1.2MP Front CameraA6 Chip Processor1 Year Manufacturer Warranty,60% off
"Apple iPhone 13 mini (Starlight, 256 GB)",Apple iPhone 13 mini ,"₹74,900","74,900","3,835 Ratings & 328 Reviews","3,835 ",�328 ,256 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 14 (Yellow, 512 GB)",Apple iPhone 14 ,"₹66,999","66,999","3,06,139 Ratings & 11,648 Reviews","3,06,139 ","�11,648 ","512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",25% off
"Apple iPhone 14 Pro Max (Silver, 1 TB)",Apple iPhone 14 Pro Max ,"₹1,84,900","1,84,900","2,399 Ratings & 170 Reviews","2,399 ",�170 ,"1 TB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 14 Pro (Space Black, 1 TB)",Apple iPhone 14 Pro ,"₹1,69,900","1,69,900","2,188 Ratings & 153 Reviews","2,188 ",�153 ,"1 TB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 13 Pro Max (Sierra Blue, 512 GB)",Apple iPhone 13 Pro Max ,"₹1,59,900","1,59,900","2,076 Ratings & 195 Reviews","2,076 ",�195 ,512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 12 Pro Max (Silver, 512 GB)",Apple iPhone 12 Pro Max ,"₹1,49,900","1,49,900","1,272 Ratings & 101 Reviews","1,272 ",�101 ,"512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic Shield | Industry-leading IP68 Water ResistanceAll Screen OLED DisplayLiDAR Scanner for Improved AR Experiences, Night Mode PortraitsBrand Warranty for 1 Year",N/A
"Apple iPhone 13 Pro (Sierra Blue, 512 GB)",Apple iPhone 13 Pro ,"₹1,49,900","1,49,900","1,605 Ratings & 127 Reviews","1,605 ",�127 ,512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 14 Pro (Space Black, 512 GB)",Apple iPhone 14 Pro ,"₹1,49,900","1,49,900","2,188 Ratings & 153 Reviews","2,188 ",�153 ,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",N/A
"Apple iPhone 14 Plus (Starlight, 128 GB)",Apple iPhone 14 Plus ,"₹60,999","60,999","83,090 Ratings & 4,658 Reviews","83,090 ","�4,658 ","128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",12% off
"Apple iPhone 13 Pro (Gold, 512 GB)",Apple iPhone 13 Pro ,"₹1,49,900","1,49,900","1,605 Ratings & 127 Reviews","1,605 ",�127 ,512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone XS Max (Space Grey, 512 GB)",Apple iPhone XS Max ,"₹1,44,900","1,44,900","1,451 Ratings & 146 Reviews","1,451 ",�146 ,512 GB ROM16.51 cm (6.5 inch) Super Retina HD Display12MP + 12MP | 7MP Front CameraA12 Bionic Chip Processor1 Year Limited Warranty for Products and Accessories,N/A
"Apple iPhone 11 Pro (Gold, 512 GB)",Apple iPhone 11 Pro ,"₹1,40,300","1,40,300","8,692 Ratings & 623 Reviews","8,692 ",�623 ,512 GB ROM14.73 cm (5.8 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone 11 Pro (Silver, 512 GB)",Apple iPhone 11 Pro ,"₹1,40,300","1,40,300","8,692 Ratings & 623 Reviews","8,692 ",�623 ,512 GB ROM14.73 cm (5.8 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year,N/A
"Apple iPhone XS (Gold, 512 GB)",Apple iPhone XS ,"₹1,34,900","1,34,900","11,936 Ratings & 865 Reviews","11,936 ",�865 ,512 GB ROM14.73 cm (5.8 inch) Super Retina HD Display12MP + 12MP | 7MP Front CameraA12 Bionic Chip Processor1 Year Limited Warranty for Products and Accessories,N/A
